,axis_major_length,axis_minor_length,perimeter,area,eccentricity,labels,aspect,form_factor,boundary,file,fov,well,roi
2,81.01514431196435,77.03105395515577,260.9360748630709,4891.0,0.3097350878626364,3,1.051720574394944,0.902691340739552,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1,B4,1
3,80.22972216724132,62.3612487507313,242.83556979968262,3867.0,0.629150360836597,4,1.2865316807226457,0.8240611381534692,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1,B4,1
4,77.71679474467906,61.50405118218467,255.3797256769669,3623.0,0.6113156443667704,5,1.2636044821579264,0.6980802735294553,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1,B4,1
5,51.36185329550967,48.87580994634479,163.78174593052023,1971.0,0.30734710691309625,6,1.0508644941514838,0.923348175652065,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1,B4,1
6,124.45432461586861,29.861695279104957,283.6223663640862,2374.0,0.9707874720239404,7,4.167691199466251,0.370859686015855,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1,B4,1
7,58.216716111092474,49.09223865653079,174.81118318204307,2225.0,0.5374948153851428,8,1.185863951293813,0.9149586236275014,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1,B4,1
8,57.25077157975279,52.77346957990253,180.2670273047588,2372.0,0.38767789740729725,9,1.0848400159301885,0.9172589428220929,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1,B4,1
9,60.22991128782662,51.225084903259166,183.4386001800126,2419.0,0.5259872526833245,10,1.1757893891552051,0.9033671151977297,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1,B4,1
10,74.95381550138646,53.03017585639722,219.92388155425118,3018.0,0.7067086502589365,11,1.4134181961673526,0.784123221423633,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1,B4,1
11,81.96783130110451,47.383712339799345,230.54520189781084,2948.0,0.815982268263367,12,1.7298735631622657,0.6969877849883217,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1,B4,1
12,66.98515832748392,61.384808845068385,216.50966799187808,3158.0,0.4002770510590744,13,1.0912334759655353,0.8465788251783581,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B4ROI1,B4,1
0,118.41276815399769,48.69814337102471,362.8599564173221,3723.0,0.9115191925163034,1,2.4315663792729523,0.355324220607066,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A3ROI4,A3,4
1,246.00936465239786,63.21197010011965,775.6122650963194,7745.0,0.9664248454504503,2,3.891816126957451,0.1617863770645507,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A3ROI4,A3,4
2,55.06359112534336,11.627221445359062,120.74621202458748,459.0,0.9774515353308074,3,4.735748036115857,0.3956175226892723,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A3ROI4,A3,4
3,75.70107659941344,49.681644852545965,216.55129855222071,2840.0,0.7545112051696358,4,1.5237232346894427,0.7610384854021207,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A3ROI4,A3,4
0,70.13205816024995,65.96021473700198,222.89444430272832,3628.0,0.33975366439435173,1,1.0632478750998924,0.9176533512224893,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI3,A4,3
1,68.08963612334264,55.48806825756714,202.3086578651014,2962.0,0.5795639180414083,2,1.2271041011426267,0.9094230977401779,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI3,A4,3
2,103.04036032776628,57.277549612491725,288.04877323527904,4118.0,0.831265962046568,3,1.7989659303667922,0.6236833445565834,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI3,A4,3
3,117.12411701382106,62.13411988946711,401.11984104714446,4366.0,0.8476861334528342,4,1.8850209389330352,0.3409928764149793,True,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI3,A4,3
4,81.41791966607494,52.41312827673533,229.3380951166243,3285.0,0.7652323317132995,5,1.5533879076287458,0.7848611566197885,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI3,A4,3
5,64.0495929034644,53.23306143347401,192.75230867899737,2675.0,0.5560892870059884,6,1.2031919859335525,0.9047622530485018,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI3,A4,3
0,43.58584934359829,17.49446952136468,107.35533905932738,548.0,0.9159118078705611,1,2.4914073153444387,0.597507177682649,True,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A3ROI1,A3,1
1,213.9373651946667,43.251895258988505,495.84776310850236,5476.0,0.9793502715681578,2,4.946311922601976,0.27988304278527704,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A3ROI1,A3,1
2,81.72440254451064,67.13215209558878,245.7228714274745,4247.0,0.5702868592739139,3,1.2173660458276998,0.8838955789220952,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A3ROI1,A3,1
3,127.22281460130232,46.83803176882766,350.84776310850236,3246.0,0.929763445420876,4,2.716228880607522,0.33137592696672014,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A3ROI1,A3,1
4,276.14637332790863,33.930859207214695,588.445742854949,3821.0,0.992422436180088,5,8.138502230123068,0.1386672973549063,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A3ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A3ROI1,A3,1
0,82.37516933374569,66.39829859753141,338.4335495461293,3548.0,0.5918508609104962,1,1.240621688713094,0.38926616575642325,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI4,A4,4
1,86.15861109714193,32.09641837581914,206.8528137423857,2117.0,0.9280213103528852,2,2.6843683955108295,0.6217386364673695,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI4,A4,4
2,81.77191904695468,70.0957296257358,251.48023074035524,4447.0,0.5149665385167359,3,1.1665749038288338,0.8836276419391708,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI4,A4,4
3,210.4668307354092,29.8935537251672,480.73506473629425,3434.0,0.9898617061115992,4,7.040542341348277,0.1867233169385386,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI4,A4,4
4,85.14332327777927,57.41083660796586,241.1370849898476,3777.0,0.7384715296707867,5,1.4830531709403008,0.816260602953926,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI4,A4,4
5,85.05683655462859,63.488004562150216,251.7228714274745,4190.0,0.6654767304936765,6,1.339730822243185,0.8309569655925455,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/A4ROI4,A4,4
0,82.15145918417782,64.13013590817094,247.27922061357856,4091.0,0.6249897581435946,1,1.2810117742742964,0.8407446203085213,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B1ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B1ROI4,B1,4
1,62.23695816560797,54.1072805887748,190.40916292848974,2632.0,0.4941522119764005,2,1.150251084297143,0.9122630009620414,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B1ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B1ROI4,B1,4
2,61.496849876024704,51.19420885897943,186.99494936611666,2467.0,0.5540719231049918,3,1.201246219966503,0.8865827156043226,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B1ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B1ROI4,B1,4
3,87.62204389365176,43.50042130182069,239.96551211459382,2693.0,0.8680623318629229,4,2.014280351118907,0.587690348962126,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B1ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B1ROI4,B1,4
4,66.9579288889996,62.95460141038015,215.4802307403552,3294.0,0.34059170586921994,5,1.0635907048719615,0.891494349799425,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B1ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B1ROI4,B1,4
5,67.51415788012169,62.11772553169049,213.4802307403552,3290.0,0.3917548925240027,6,1.0868742746493207,0.9071736662734871,False,"/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B1ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_mechanics/241215_123915_jg_ve_norha_mw_encapsulation_mech_match_liveDead_peg_10k/241215_124157_Plate 1/#24B2362280_ZProj/B1ROI4,B1,4
